(-8278927765471976670, -4597790219223843411)
(-6125503068894398405, 3539044753966756216)
(-7606285512753380242, 5848525108419314834)
(-6353167289197922057, 3062407780657694483)
(-2161238587134435998, 4349660902515727445)
(-2596470509111084155, -8648436188494471179)
(-1431553210128084417, -4975801967177062966)
(3013794383109870290, -1435911501664666958)
(-6951363902311089280, -6784278219816636764)
(3377336108861405724, 8797518493662181253)
(4460358157359558372, -2815081217583721929)
(8635040693905581404, 1042242893568380234)
(2082441735496157090, -7095670770406426291)
(-173713093865047714, -1940916106595334222)
(7702684006057169828, 2280059903573561873)
(-8870778268648738587, 7641700500655172905)
(6177179964448120570, -6892914711717142315)
(-5215112631094359853, -338479565629834497)
(-1606879883909854608, -7152935203590160225)
(8071092548117188537, -3049909778257028728)
(5058647127055221187, 3486673225714704076)
(2028260381930018503, -1280832375949594372)
(7210999857204425035, 4816008420887715913)
(-4961331048140138474, -1372644002895829354)
(7533801856909531700, -2622253364022659369)
(-1714575656765783019, -2952017569082161025)
(5512911352245195486, 1204873801845562829)
(-4598601264531827384, -7026546612227167183)
(1476619456369165453, 4922842733686923510)
(2895466260663311116, -3857696211350417086)
(-2202154070882604985, 1019472549835462118)
(570277946365049474, 5977194152435618408)
(-3684375080990079754, 1252384634291400298)
(7125938889954477926, -7318753753192518773)
(1728383669407967698, 5548360715267491292)
(2331422944681926260, 6438695961147999639)
(-5114123832364288317, -5205425664948616348)
(-1862455003932403365, -1766916585924815905)
(8524871401083719235, 9203711732065730486)
(-4276040219669775385, 4467279587463186055)
(-693173655398801271, -419624323785587678)
(-6510882910259842580, 5414549700582282693)
(5676498589066863016, -7086063006744572865)
(8875923623070279450, -7064273126883253565)
(-2120935625611930315, -6996538091752477346)
(5694381377221983375, -1727900719058281270)
(8783363067893071718, -3243720427980537811)
(2588374914161540675, 3312891311391785341)
(7519915839871552418, 4774709021820470831)
(1575190393096561274, 5089075368498204042)
(4505084621852383320, 2513875872288145682)
(-644811736873623183, 2852437332046078689)
(4674943102256228154, -7133997640870387924)
(-6891183979200028042, 8396568440915720985)
(-4508785465706913801, -1190700555311703774)
(2695886413786944994, 5405803727850009821)
(1986233587468649564, 9062612916709533173)
(4133628535986418410, 7868008148185415160)
(-4090763798046568537, 1812437426233169019)
(-2018165586137930984, -3424389921839804741)
(5413148708855171334, -2918638494433275063)
(5495451260831580952, 6795190942777609555)
(-5587173906299184010, 3026198588705423249)
(5983080594690481861, 2286042639811401935)
(3124905012081764517, -283852288855614444)
(-2208276286928885623, -637917762972442443)
(4885987771373149477, 4584813301901997467)
(-6946348721857199718, -266358197031556524)
(3753340720264750419, 1326367284332727939)
(-3660600551221687493, -1211039641950923878)
(7397308132342947469, -576272270758688450)
(104665750321901983, -6477374857794544183)
(-7924020105364809132, 1445403281685143704)
(-3509133854515312211, 8905031534877724220)
(8102644428779542649, 3298592678166804216)
(-8265660235140036841, -3703652677596469055)
(-3245792582595324822, 2360568299418755358)
(-6490719101726404403, 7079653405235923836)
(-4655976333527429102, -7356773087564603433)
(-103575743589100133, 7794981704685888229)
(5929226080160856247, -7810645861772098523)
(1226640437473262866, -3922661947884977411)
(5370775090018459835, -5902072919179911838)
(-6330074056163822507, 7664398888159134926)
(-863581140650492300, -355973487905057782)
(-4747516890806015718, 2485286511659588477)
(-2344532984854610660, 5008231212232320793)
(-6601359503820412123, 3312908676970110738)
(2656749513001849649, -6261686607267885530)
(1310242058929222181, -5739804274028621126)
(-4285156190480574991, -8462818957557839669)
(-4054725965212236810, -6770699260544679899)
(-6010641494918976972, -3367258631652116486)
(-3596073755258790211, -3599357916513089943)
(8524075106803334056, -667814777715659387)
(5889402314959449881, 898416162554305676)
(-7311961319567996614, 5119229346606004320)
(-8834175744987214962, -8472632809102251868)
(-1639386261476402976, -3857732564212921615)
(6760586539988146920, -729791128430213406)
(-6118284655082413008, -3828128090402985399)
(-963244610198157058, 4060761021503719346)
(-7549450965166455079, -7662040059724416718)
(-132855283839888463, 177886700372558280)
(-6120282790968254491, -607084923611400026)
(-6112422306850541262, 5197394793449972184)
(-2836741781995315482, -6315917813901004645)
(2555693018687237344, -4005784193201239161)
(-4957530868403359034, 3893721614688448762)
(-3590817486858216280, -453611748483812660)
(-2125769063713179482, 2097821764312753125)
(-3059467617761965014, -5614012615457501109)
(3658114702133955184, -2850008247812445349)
(-2058794420174844627, -9130963824259527695)
(-6435427712805966441, 2342889295932946693)
(-540633411414855393, 7176894349212322613)
(4822503673213405318, 7355895924395220703)
(2521636474262836384, 5102881602606454022)
(-699893079815315078, 4578391293578581658)
(-5616359122869153608, -6185475431866226515)
(1742583089552262367, -7778082387372545631)
(-5138290881348644490, 5456022764676420042)
(5472593348567642058, 4130540901459316181)
(-2720777181395884361, -2205512822977503981)
(7386333903714396440, 3981626804932586436)
(589299086603862545, -2004600124066407326)
(-4038690241582693147, 1263560871144053478)
(-1841676584794192369, -657806800694647911)
(4329112614797867290, 2748941194502388611)
(-5783148450948964522, -4881636627103850640)
(7002236793776871892, -1676085320972110185)
(-1574588667683041762, 8761857836466529124)
(-4345646021366156810, 3627704654195034799)
(-2697069775663436984, -7443992938639834892)
(6021627420175069874, -46789779076240562)
(2624119459775329214, -8074320802219568925)
(2114312525579976006, -7675993705421430306)
(-2660811354211545535, -5020419628452026712)
(-2184537200732312026, -1137736026861928748)
(1465689645687095144, 6998586465856814325)
(-6517364707416672206, 6915850446639596093)
(5876066308595494959, 3695786393351134445)
(9209916366526717624, -6489553871825511453)
(-3226178435008199908, -3697114593832952215)
(-8889479725613440184, 6702628551626437451)
(-4361337254174091074, 2332491210291767858)
(6349533389566000459, -2617073652244550346)
(-5314596309876831281, 1442144823951960916)
(2030900004064602687, -1945283461722468479)
(3343918685671772653, -7618547647638774208)
(3999641433671338612, 3951957873398213744)
(7673554197700032924, -6572476323823990907)
(-248666272150450559, 4052067175275447715)
(-3021641485718105452, 8312014970818779110)
(-7028051261081483856, 1841937303084212501)
(-1644986863950687999, -4469850220867908267)
(6100070538289403793, 5184637362885697420)
(-6078420204383807100, 4374710671728198099)
(-6668524896134280991, 2560737632964055881)
(-5703542175129939003, -5622989136544394612)
(1123909100283531545, 263565230997506879)
(-6300821668282530539, -3811777757948120401)
(-1806382922296656566, -2745692731173560676)
(3100675521282806284, -6529443971902841483)
(-7905796102062893826, 507919364770415981)
(-7641541717442028591, 7571141370640775333)
(9168022162628909664, -1396644537444223495)
(3225341480901356249, 3043938007286140435)
(-3124842261821702499, 5127255227179003280)
(-5528206076261128378, -7773941492656375599)
(-1514261357606240751, -5892394859646372475)
(5667963093358042049, 3369057008663038415)
(-2324661194261325050, 4762173713580820196)
(-2393905762432183897, -4879189600264286147)
(-194180480452458188, 1535024492293090164)
(-5305866954272792893, -2453403700832913739)
(-2429996367035699453, -2531728468056304199)
(2827707810373403462, 3361480311241628831)
(7616842388190249730, -142730900670330355)
(5453586865819023149, -2975469788411628930)
(-8295332048452581056, -7379916140231601735)
(5976410760405469587, 1571797558643482784)
(3200929116261378232, 3023007784864632952)
(-8607246609516529618, -136858836642145306)
(-1111849621442047747, -7072272271217316149)
(189712638337671978, 6830599721074314158)
(-5998557484174407964, 3863943920747426082)
(-6939606259900254619, 4337911258101722001)
(8517237582499798729, -2079097665145008235)
(-2375855408092414936, -2971138741363240270)
(8605194896852228837, 8885398494153328360)
(8170016459358128101, -543962597589497977)
(-7159380597092748077, -3279384542232668856)
(501130376695147748, -6278419521161183325)
(-243301174778091980, 2790308113672297249)
(-547459697305292787, -115786469248333511)
(-8873580397699774185, 1835727567200781143)
(-3253468552047159247, 3401958061889733260)
(-5675522391676182425, -567685598392783714)
(-3232944673286479662, -6877883103275512669)
(3324203918547264940, 192828535703123023)
(8624174130618633470, -8608138441007004230)
(7230087005865158471, -790981882426030962)
(4677098683890956459, -1483165544771523719)
(-4267992913925296452, -8108297293497804051)
(2143930624112484134, 1739175485530796098)
(-515209509860339525, -3296742799762407900)
(4606706133230930286, 6645627036097464141)
(-922762021626482386, -4111673311321724927)
(-3734795489547406981, 8516064646022704175)
(861280528074325659, -6520041752696588475)
(1034792228184642859, -4153486985888316675)
(5198851148746374471, -758958597226938722)
(1935711230607485890, -3646801643336974586)
(3312766007022467256, -2512086903603354263)
(-632941631907053475, 2425801115723169237)
(-3838985386152177193, -3541000264878447034)
(-6676815534984818637, 3741277466254096232)
(2473007644186376894, 6732404089810670609)
(-7983530340463269228, -4956426110803568892)
(4924250415820576147, -3720670409501418889)
(-6908817103079822233, -8191175252574394301)
(-377823463540559206, 2242524885172886284)
(7200274720934629455, 6943351712213500019)
(-1039651863476389152, 3787179911444462876)
(-2637129614037145109, -6197802683735697609)
(608318542697225439, -1837333144388569417)
(8555211926803299417, -5530298076754523809)
(-4587227002618882700, 6698293347710469488)
(-4174680586632495838, 8851455226817213686)
(-909994998826581726, -7121504365631031977)
(2402628160049559262, 6964039623981805484)
(-2581400692945891963, 7967110250304082562)
(9006288009923122368, -3142817313288590779)
(146662364239651366, -8801430734638493724)
(-9199897302440555709, -8546358846260677197)
(5129496310036632547, -7584661838893012531)
(-275515794226917451, 3724984703110783801)
(-1536510854305838954, 8789260293309909870)
(6606356210642977501, 2266989721371523767)
(5503716457831826339, -644074236658495821)
(-5362121661455500661, 3342456813145832717)
(1795114211026515598, -8202248286180566441)
(8047568117334639181, -7032844273795370581)
(-4759251803463665624, -7295606440292755820)
(7300395418395082453, 4189553737722224328)
(-6435886710811528376, 1180455022165407033)
(-5196004709561047912, 5932056827668612304)
(-9124235901040589160, -2947527800871965235)
(-1788391156135592004, 3356918835483147108)
(-8301494821835224033, -1588058772320290487)
(5533941578812409720, -5597265549287073524)
(5888986498052788296, -6776845782209411488)
(4064073594484123653, 4202234315451466291)
(4279315259267461295, 3207637228662678683)
(2153461454747348092, -7731895871925545165)
(5480549198307456238, 8351128125644862978)
(-6980946442864654063, -7921139489587703796)
(3007648737510600147, -5479371549632860985)
(-4071587784599152360, 5015035150339368237)
(1965013589758955277, 1256310958102724190)
(-6871561759809471288, 4688167129141582078)
(-7432520898229478064, -3500114359021289929)
(-7287242846324738163, -2630116577472908014)
(-3179805719180772502, 6360657135454766355)
(-7205501457301753967, 4593276542607144250)
(8002012982457341893, 7209138744340549184)
(-4305901069431437954, 8113690551948192024)
(8921111733261281731, 7379806001129478205)
(5117962621626509666, 970759817073175138)
(-875090616193542182, 1536727494512020396)
(-623144985770633309, 4828458300711413945)
(2971799800463286665, -8721573545480060566)
(-7409977970787874682, 5537175821165724444)
(6690543630996190568, -226238478600003853)
(6974034557145690435, -5958623556053103033)
(4940388167009388127, 6322732104502868533)
(5595358343585972491, -2755381377094221392)
(-302086313487938734, -2736317808501304025)
(1142411584152699467, -1213192665024143771)
(-2783670329637146401, -437688150285991007)
(-1352605361148632007, 4512818473211394063)
(8839356958488886589, -8044304098077928193)
(-935096253888085596, -5836098780146535630)
(-6627394719409003383, 7465239339203134200)
(4989461591262168906, 5732639211698850044)
(5804127479919766034, -5010031530108936518)
(-67469189811485094, 5814370253568134319)
(-204311044296219419, 820659657054022195)
(9090388338420550459, -4137463085957635149)
(-5985452645860043574, -1692106971553762355)
(-3302831719810019643, 2308782325983145442)
(-4106315339293717376, -8161195012495255511)
(6330148586481661316, 4826694081221159904)
(-5633103343954083124, 2686756710261981819)
(-6387470134276970541, -9205362856753183845)
(3643979211108405118, 2695301595609893756)
(6764038900621965997, -6628027642047011470)
(-2311776962850128902, -1646139357881213007)
(-1683609676098265261, -6592888162873208850)
(-8266131518516905375, -2291737939081226295)
(5289117769329951844, 1245343902343004422)
